Date;CutFlowers;PotOwn;PotPurchased;Wholesale;FruitsVegs;Commodity;mean_temp;mean_humid;mean_prec_height_mm;total_prec_height_mm;mean_prec_flag;total_prec_flag;mean_sun_dur_min;total_sun_dur_h;public_holiday;school_holiday
12.06.2020;346.7;1623.1;103.9;309;38.6;182.7;19.31666667;66.16666667;0;0;0;False;48.61111111;19.44444444;no;pfingstferien
13.06.2020;148.5;1509.25;9.5;398.52;13.85;182.2;22.34166667;63.58333333;0;0;0.083333333;True;45.22222222;18.08888889;no;pfingstferien
14.06.2020;0;0;0;0;0;0;18.94166667;83.66666667;0.504166667;12.1;0.625;True;3.944444444;1.577777778;no;pfingstferien
15.06.2020;94.5;304.5;0;0;50.83;203.55;15.84583333;94.29166667;1.8875;45.3;0.916666667;True;0;0;no;no
16.06.2020;176.7;385.5;16.4;242.1;19.4;74.3;17.67083333;82.66666667;0;0;0.125;True;12.05555556;4.822222222;no;no
17.06.2020;202.2;921.02;53.3;0;23.73;350.39;18.99166667;80.25;0.133333333;3.2;0.458333333;True;14.11111111;5.644444444;no;no
18.06.2020;256.6;593;7.5;235.17;43.54;97.35;16.08333333;81.375;0.070833333;1.7;0.291666667;True;5.833333333;2.333333333;no;no
19.06.2020;375.4;1802.6;83.5;296.1;35.25;236.9;16.87083333;74.91666667;0.045833333;1.1;0.125;True;33.72222222;13.48888889;no;no
20.06.2020;421.65;1871;55.4;0;48.8;320.69;17.16666667;79.45833333;0.0125;0.3;0.416666667;True;12.22222222;4.888888889;no;no
21.06.2020;0;0;0;0;0;0;17.925;71;0;0;0;False;36.5;14.6;no;no
22.06.2020;128.4;395.75;25.5;0;19.8;214.79;19.24166667;70.33333333;0;0;0;False;31.5;12.6;no;no
23.06.2020;235.65;893.5;15.5;699.51;20.73;236.5;18.49166667;64.625;0;0;0;False;42.16666667;16.86666667;no;no
24.06.2020;314.55;724.9;60.7;195.5;51.76;38.25;18.87083333;59.33333333;0;0;0;False;47.16666667;18.86666667;no;no
25.06.2020;379.1;805.5;104.5;168;26.38;144.52;17.7;74.08333333;0;0;0.166666667;True;20.88888889;8.355555556;no;no
26.06.2020;399.5;1380.2;417.5;261.4;25.59;186;19.23333333;68.75;0;0;0;False;43.88888889;17.55555556;no;no
27.06.2020;566.5;1317.5;64.7;112;23.25;79.3;21.33333333;76;0.004166667;0.1;0.125;True;30.44444444;12.17777778;no;no
28.06.2020;0;110;4.5;0;0;0;19.7;77.41666667;0.025;0.6;0.333333333;True;12;4.8;no;no
29.06.2020;295;408.5;131.4;0;17.8;102.7;17.01666667;75.83333333;0.0625;1.5;0.25;True;18.27777778;7.311111111;no;no
30.06.2020;379;616.7;65.4;332.7;33.52;110.95;16.28333333;70.20833333;0;0;0;False;25.33333333;10.13333333;no;no
01.07.2020;356.95;251.5;53.4;0;34.55;97.05;20.6125;68.875;0;0;0.041666667;True;30.70833333;12.28333333;no;no
02.07.2020;166.2;322;56.2;75;21.55;220.42;19.67083333;72.66666667;0.0125;0.3;0.25;True;12.95833333;5.183333333;no;no
03.07.2020;221.1;626.3;98.2;250.45;40.47;193.39;16.66666667;69.33333333;0;0;0;False;18.83333333;7.533333333;no;no
04.07.2020;291.1;417.5;31;0;43.3;235.65;18.41666667;63.20833333;0;0;0;False;27.375;10.95;no;no
05.07.2020;0;0;0;0;0;0;20.95833333;67.75;0;0;0;False;11.29166667;4.516666667;no;no
06.07.2020;291;456.8;103.1;0;15.45;238.2;17.09583333;64.375;0.0875;2.1;0.25;True;20.16666667;8.066666667;no;no
07.07.2020;643.2;509.4;16;225.35;9.8;87;13.95416667;65;0;0;0;False;24.625;9.85;no;no
08.07.2020;191.5;240.3;62.5;68;12.2;230.9;14.79583333;80.125;0.266666667;6.4;0.708333333;True;0.083333333;0.033333333;no;no
09.07.2020;360.95;178.9;47.1;0;29.38;87.19;20.22916667;74.125;0.004166667;0.1;0.083333333;True;16.20833333;6.483333333;no;no
10.07.2020;566;423.5;37.75;189.25;14.26;161.13;21.01666667;61.83333333;0;0;0.041666667;True;13.125;5.25;no;no
11.07.2020;418.05;404.85;18.7;0;13.08;269.5;16.7125;60.375;0;0;0;False;16.73333333;6.693333333;no;no
12.07.2020;0;0;0;0;0;0;15.02083333;62.45833333;0;0;0;False;;;no;no
13.07.2020;416.9;434;39.9;0;22.1;50.9;16.7;62;0;0;0;False;32.75;13.1;no;no
14.07.2020;292.25;211.5;77.9;206.05;19.4;55.4;17.72083333;63.54166667;0;0;0;False;23.83333333;9.533333333;no;no
15.07.2020;125.75;160.5;41;0;34.22;105.6;16.32083333;84.91666667;0.2875;6.9;0.625;True;1.291666667;0.516666667;no;no
16.07.2020;392.3;142.6;48.2;0;34.3;116.35;14.2875;91.66666667;0.145833333;3.5;0.791666667;True;0;0;no;no
17.07.2020;456.25;571;42.5;280.65;36.15;70.63;15.775;75.04166667;0;0;0;False;10.75;4.3;no;no
18.07.2020;499.5;364.65;17.5;0;19.2;157.35;18.4;68.375;0;0;0;False;21.79166667;8.716666667;no;no
19.07.2020;0;0;0;0;0;0;20.05833333;65.20833333;0;0;0;False;29.16666667;11.66666667;no;no
20.07.2020;438.3;216.5;66.9;0;43.68;56.9;20.62083333;62.79166667;0.004166667;0.1;0.083333333;True;24.45833333;9.783333333;no;no
21.07.2020;170.7;371.5;122.9;300.5;23.27;74.15;20.07916667;56.54166667;0;0;0.041666667;True;28.875;11.55;no;no
22.07.2020;616.8;116.5;15.1;153.1;47.08;72.1;17.99166667;52.20833333;0;0;0;False;35.875;14.35;no;no
23.07.2020;248.6;296.5;42.4;20;46.29;108.4;17.7875;60.5;0;0;0;False;35.16666667;14.06666667;no;no
24.07.2020;271.85;310;38.5;20;35.08;103.25;19.82916667;58.54166667;0;0;0.041666667;True;18.66666667;7.466666667;no;no
25.07.2020;297.05;346.34;7.8;0;45.9;82;19.9625;64;0;0;0;False;21.79166667;8.716666667;no;no
26.07.2020;0;0;0;0;0;0;18.44583333;82.70833333;0.483333333;11.6;0.458333333;True;8;3.2;no;no
27.07.2020;174.4;171;80.5;0;26.3;22.95;20.72083333;66.83333333;0;0;0;False;22.91666667;9.166666667;no;sommerferien
28.07.2020;316.1;102.5;42.6;0;19.98;129.4;23.11666667;54.5;0;0;0;False;14.66666667;5.866666667;no;sommerferien
29.07.2020;243;285;17.3;0;22.65;75.55;18.5875;58.75;0;0;0;False;34.70833333;13.88333333;no;sommerferien
30.07.2020;142.5;221;15;0;45.61;11.28;18.7625;59.70833333;0;0;0;False;34.66666667;13.86666667;no;sommerferien
31.07.2020;358.7;159;13;405.11;58.67;84.79;21.55;58.91666667;0;0;0;False;35.08333333;14.03333333;no;sommerferien
01.08.2020;489.05;111.5;29.8;0;56.99;129.55;24.5875;53.91666667;0;0;0.041666667;True;27.70833333;11.08333333;no;sommerferien
02.08.2020;0;0;0;0;0;0;20.09166667;84.75;0.129166667;3.1;0.333333333;True;3;1.2;no;sommerferien
03.08.2020;332.65;141;82.2;0;32.46;60.6;17.91666667;81.625;0.35;8.4;0.125;True;6.833333333;2.733333333;no;sommerferien
04.08.2020;414.25;77;45;116.3;13.52;165.25;16.23333333;76.33333333;0;0;0.125;True;3.541666667;1.416666667;no;sommerferien
05.08.2020;249.8;156;66.4;0;32.7;92.69;17.29583333;69.375;0;0;0;False;29.70833333;11.88333333;no;sommerferien
06.08.2020;213.15;74;45;0;20.5;202.98;19.55;64.375;0;0;0;False;34.125;13.65;no;sommerferien
07.08.2020;460.5;87.3;84;101.8;35.49;120.15;22.52916667;64.41666667;0;0;0;False;34;13.6;no;sommerferien
08.08.2020;273.6;113;49.9;0;24.85;169.45;23.77083333;61.41666667;0;0;0;False;33.54166667;13.41666667;no;sommerferien
09.08.2020;0;0;0;0;0;0;24.54166667;60.16666667;0;0;0;False;29.20833333;11.68333333;no;sommerferien
10.08.2020;100.5;34.5;91.8;0;15.13;118.29;25.4625;57.5;0;0;0;False;25.125;10.05;no;sommerferien
11.08.2020;459.4;101;31.7;0;58.79;56.55;23.1125;68.45833333;0;0;0.041666667;True;19.70833333;7.883333333;no;sommerferien
12.08.2020;172.2;181;0;0;14.3;173.5;23.28333333;65.41666667;0;0;0;False;32.5;13;no;sommerferien
13.08.2020;376.6;89;19;138.37;27.26;103.2;21.39166667;74;0;0;0.125;True;13.83333333;5.533333333;no;sommerferien
14.08.2020;515;91.5;23.9;0;33.21;65.6;20.875;83.95833333;0.158333333;3.8;0.625;True;3.291666667;1.316666667;no;sommerferien
15.08.2020;0;0;0;0;0;0;21.025;82.08333333;0.008333333;0.2;0.166666667;True;8.333333333;3.333333333;Mariä Himmelfahrt;sommerferien
16.08.2020;0;0;0;0;0;0;21.67083333;74.58333333;0;0;0;False;28.25;11.3;no;sommerferien
17.08.2020;311.15;90.5;16;0;11;94.85;19.80416667;78.95833333;0;0;0.291666667;True;6.083333333;2.433333333;no;sommerferien
18.08.2020;288.7;125.5;62.5;59.47;21.3;117.78;20.27083333;68.375;0;0;0.041666667;True;20.875;8.35;no;sommerferien
19.08.2020;335.6;33;50.3;0;30.45;45.75;18.6125;71.125;0;0;0;False;24.375;9.75;no;sommerferien
20.08.2020;325.5;142;16;28.78;24;91.84;21.7375;67.95833333;0;0;0.125;True;20.95833333;8.383333333;no;sommerferien
21.08.2020;266.9;55;43.9;0;28.5;93.6;25.60416667;60.04166667;0;0;0.041666667;True;29.04166667;11.61666667;no;sommerferien
22.08.2020;270;42;6.5;0;4.25;65.7;19.6125;82.83333333;0.545833333;13.1;0.375;True;10.125;4.05;no;sommerferien
23.08.2020;0;0;0;0;0;0;17.39583333;73.66666667;0.066666667;1.6;0.125;True;12.375;4.95;no;sommerferien
24.08.2020;170.5;102;51.5;0;14.83;77.45;15.175;73.375;0;0;0;False;16.41666667;6.566666667;no;sommerferien
25.08.2020;233.9;64.5;46.5;0;19.7;104.65;16.68333333;68.04166667;0;0;0.083333333;True;18.625;7.45;no;sommerferien
26.08.2020;213.6;50.5;70.5;0;13.9;143.6;20.625;49.79166667;0;0;0;False;11.125;4.45;no;sommerferien
27.08.2020;310.9;152;23.5;0;29.25;192.74;16.39583333;66.625;0;0;0;False;19.375;7.75;no;sommerferien
28.08.2020;232.3;102.25;21.9;94.11;42;32.15;16.94583333;78.29166667;0.145833333;3.5;0.416666667;True;3.041666667;1.216666667;no;sommerferien
29.08.2020;252.5;46;80.25;0;41.56;72.7;16.5375;81.08333333;0;0;0;False;3.541666667;1.416666667;no;sommerferien
30.08.2020;0;0;0;0;0;0;14.40833333;92.5;1.554166667;37.3;0.708333333;True;0;0;no;sommerferien
31.08.2020;115.5;50;93.5;121.77;73.8;56.25;14.79583333;87.33333333;0.183333333;4.4;0.5;True;0.583333333;0.233333333;no;sommerferien
